FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY
106190541,MONROVIA MEMORIAL HOSPITAL,2018R1,04-01-2017,03/31/2018,Open,Los Angeles,11,913,Investor - Corp.,Comparable,,626-408-9800,323 SOUTH HELIOTROPE AVENUE,MONROVIA,91016,RON KUPFERSTEIN,49,49,49,387,0,0,0,0,0,180,0,0,0,567,387,"11,888",0,0,0,0,0,623,0,0,0,"12,511","11,888",2,0,0,0,0,0,282,0,0,0,284,"10,64,74,628",0,0,0,0,0,"2,14,94,743",0,0,0,"12,79,69,371","9,765",0,0,0,0,0,"20,05,057",0,0,0,"20,14,822",0,"8,36,76,733",0,0,0,0,0,0,"1,20,50,760",0,0,0,0,0,0,0,"9,57,27,493",0,0,0,0,0,"2,28,07,660",0,0,0,0,0,"1,14,49,040",0,0,0,"3,42,56,700",0,"2,58,78,836",0,0,0,0,0,0,"3,44,392","67,52,410",0,0,0,0,0,0,0,0,0,0,0,0,0
106361166,MONTCLAIR HOSPITAL MEDICAL CENTER,2018R1,04-01-2017,03/31/2018,Open,San Bernardino,12,1207,Investor - Corp.,Comparable,,909-625-5411,5000 SAN BERNARDINO STREET,MONTCLAIR,91763,MICHAEL SARIAN,102,102,65,441,311,496,"1,219",0,0,209,30,0,537,"3,243",0,"1,737","1,016","1,589","3,157",0,0,509,70,0,"1,215","9,293",0,827,891,"3,193","14,130",0,0,"2,595",133,0,"2,085","23,854","2,79,50,185","1,65,24,462","2,51,74,596","4,87,91,430",0,0,"92,87,217","13,09,567",0,"1,96,72,518","14,87,09,975","47,71,538","63,27,533","1,31,31,263","5,69,74,861",0,0,"1,03,57,816","7,64,939",0,"75,14,620","9,98,42,570","1,63,16,676","2,41,67,755","1,83,36,615","2,01,95,198","7,46,10,250","-12,87,431",0,0,"88,77,034","13,34,448",0,"3,74,105",0,0,0,"1,14,36,288","17,43,60,938",0,0,0,0,0,"85,53,967","45,15,380","1,93,98,092","3,11,56,040",0,0,"1,04,66,897","7,40,057",0,"-6,38,826","7,41,91,607","2,73,573","5,57,33,406",0,"5,671",0,0,0,0,"26,17,504","4,02,19,308",0,0,0,0,0,0,0,0,0,0,0,0,0
106190547,MONTEREY PARK HOSPITAL,2018R1,04-01-2017,03/31/2018,Open,Los Angeles,11,913,Investor - Corp.,Comparable,,626-570-9000,900 SOUTH ATLANTIC BOULEVARD,MONTEREY PARK,91754,PHILIP A. COHEN,101,101,59,712,752,724,"2,127",0,0,10,354,0,718,"5,397",0,"3,966","2,885","2,520","7,675",0,0,51,"1,009",0,"1,334","19,440",0,"2,817","2,078","3,982","15,708",0,0,251,"3,399",5,"3,075","31,315","8,52,64,866","6,45,13,424","4,64,11,562","16,08,47,370",0,0,"13,44,354","2,24,25,679",0,"2,58,26,004","40,66,33,259","3,38,94,931","3,53,97,453","2,64,35,450","12,27,90,318",0,0,"17,93,379","3,64,76,203","58,444","1,51,90,693","27,20,36,871","87,01,261","11,04,72,673","8,97,98,408","6,31,49,283","25,89,35,694","-54,00,215",0,0,"25,95,546","4,76,49,014",0,"58,444",0,0,0,"2,50,61,248","60,10,21,356","14,86,988","2,50,45,851",0,0,"2,65,32,839","86,87,124","1,15,99,457","1,50,97,944","4,97,47,845",0,0,"5,42,187","1,12,52,868",0,"72,54,188","10,41,81,613","5,60,906","8,91,26,422",0,"-1,84,170",0,0,0,0,"4,83,030","19,18,145",0,0,0,0,0,0,0,0,0,0,0,0,0
106190552,MOTION PICTURE AND TELEVISION HOSPITAL,2018R1,04-01-2017,03/31/2018,Open,Los Angeles,11,905,Non Profit Corp.,Comparable,,818-876-1050,23388 MULHOLLAND DRIVE,WOODLAND HILLS,91364,BOB BEITCHER,277,190,184,99,0,30,0,0,0,0,0,26,9,164,0,"1,124",0,"21,765",0,0,0,0,0,"36,953","3,018","62,860",0,0,0,0,0,0,0,0,0,0,0,0,"31,43,789",0,"1,12,62,172",0,0,0,0,0,"61,89,574","21,31,730","2,27,27,265",0,0,0,0,0,0,0,0,0,0,0,0,"17,53,662",0,"5,84,729",0,0,0,0,0,0,0,"13,03,682",0,0,0,"4,45,591","40,87,664",0,0,0,0,0,"13,90,128",0,"1,06,77,443",0,0,0,0,0,"48,85,891","16,86,139","1,86,39,601","17,80,656","5,54,43,319",0,"2,96,55,937",0,0,0,0,"17,40,659","2,94,49,021",0,0,0,0,0,0,0,0,0,0,0,0,0
106361266,MOUNTAINS COMMUNITY HOSPITAL,2018R1,04-01-2017,03/31/2018,Open,San Bernardino,12,1209,District,Comparable,Teaching,909-336-3651,29101 HOSPITAL ROAD,LAKE ARROWHEAD,92352,CHARLES HARRISON,37,37,30,106,47,68,46,0,0,2,37,0,0,306,38,487,149,"5,798","1,540",0,0,3,104,0,0,"8,081","7,230","6,577","2,672","15,646","6,839",0,0,405,"6,535",0,"1,318","39,992","16,72,757","7,46,135","49,60,167","17,69,411",0,0,"31,848","5,17,247",0,0,"96,97,565","63,54,293","41,17,910","1,02,07,871","70,22,206",0,0,"7,11,089","81,95,815",0,"8,99,440","3,75,08,624","9,11,302","42,07,892","28,71,504","90,25,216","36,40,168","-2,88,925",0,0,"4,27,683","43,28,155",0,"1,23,843",0,0,0,"2,43,126","2,54,89,964",0,0,0,0,0,"38,11,225","19,92,541","63,07,904","51,51,449",0,0,"3,15,254","36,55,865",0,"4,81,987","2,17,16,225","4,00,612","2,35,71,827",0,"28,40,826",0,0,0,0,"19,14,591","1,70,08,513",0,0,0,0,0,0,0,0,0,0,0,0,0
106281266,NAPA STATE HOSPITAL,2018R1,04-01-2017,03/31/2018,Open,Napa,3,407,State,State Hospitals,,707-253-5000,2100 NAPA-VALLEJO HIGHWAY,NAPA,94558,FRANK TURLEY,"1,418","1,314","1,314",166,0,0,0,0,0,8,0,0,638,812,0,"1,78,411",0,0,0,0,0,338,0,0,"2,58,453","4,37,202",0,0,0,0,0,0,0,0,0,0,0,0,"10,30,20,792",0,0,0,0,0,"1,96,827",0,0,"14,87,21,408","25,19,39,027",0,0,0,0,0,0,0,0,0,0,0,0,"1,129",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,90,275","1,91,404",0,0,0,0,0,"10,30,19,662",0,0,0,0,0,"1,96,827",0,0,"14,85,31,134","25,17,47,623",0,"32,02,45,041",0,"6,84,97,418",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106274043,NATIVIDAD MEDICAL CENTER,2018R1,04-01-2017,03/31/2018,Open,Monterey,8,705,City/County,Comparable,,831-755-4111,1441 CONSTITUTION BOULEVARD,SALINAS,93906,GARY GRAY,172,137,137,"1,776",0,"2,439","2,738",0,0,"1,788",0,25,260,"9,026",0,"10,700",0,"10,354","9,505",0,0,"8,614",0,71,682,"39,926",0,"25,435",0,"28,042","80,431",0,0,"31,234",0,"4,182","10,017","1,79,341","18,48,77,978",0,"20,41,48,254","20,28,38,934",0,0,"19,29,09,702",0,"29,11,910","1,39,98,630","80,16,85,408","4,58,21,021",0,"5,12,07,414","15,54,54,475",0,0,"8,66,45,197",0,"52,00,567","2,06,72,931","36,50,01,605","3,38,14,337","18,84,38,355",0,"21,47,41,046","30,14,17,397","-3,37,45,182",0,0,"16,48,53,822",0,0,"81,74,020",0,0,0,0,"87,76,93,795",0,0,0,0,0,"4,22,60,644",0,"7,43,59,804","5,68,76,011",0,0,"11,47,01,075",0,0,"7,95,684","28,89,93,218","41,90,325","26,93,56,456",0,"1,10,62,871",0,0,0,0,"1,43,18,128","12,14,82,898",0,0,0,0,0,0,0,0,0,0,0,0,0
106301304,NEWPORT BAY HOSPITAL,2018R1,04-01-2017,03/31/2018,Open,Orange,13,1016,Investor - Corp.,Comparable,,949-650-9750,1501 EAST 16TH STREET,NEWPORT BEACH,92663,JAMES E PARKHURST,36,36,36,857,73,0,0,0,0,3,0,0,0,933,0,"10,388","1,001",0,0,0,0,49,0,0,0,"11,438",0,0,0,0,0,0,0,0,0,0,0,0,"1,45,57,332","13,45,032",0,0,0,0,"52,610",0,0,0,"1,59,54,974",0,0,0,0,0,0,0,0,0,0,0,0,"43,68,271","5,64,914",0,0,0,0,0,"10,831",0,0,0,0,0,0,0,"49,44,016",0,0,0,0,0,"1,01,89,061","7,80,118",0,0,0,0,"41,779",0,0,0,"1,10,10,958",935,"1,11,23,537",0,0,0,0,0,0,0,769,0,0,0,0,0,0,0,0,0,0,0,0,0
106514033,NORTH VALLEY BEHAVIORAL HEALTH - PHF,2018R1,04-01-2017,03/31/2018,Open,Sutter,2,227,Investor - Corp.,Psychiatric Health Facilities,,530-790-2520,1535 PLUMAS COURT,YUBA CITY,95993,ARNE HYSON,16,16,16,0,0,0,0,0,0,0,0,0,360,360,0,0,0,0,0,0,0,0,0,0,"5,716","5,716",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"51,19,471","51,19,471",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"51,19,471","51,19,471","65,655","52,58,394",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106481357,NORTHBAY MEDICAL CENTER,2018R1,04-01-2017,03/31/2018,Open,Solano,3,408,Non Profit Corp.,Comparable,,707-646-5000,1200 B. GALE WILSON BOULEVARD.,FAIRFIELD,94533,B KONARD JONES,182,182,182,"3,707",283,728,"2,275",0,7,329,"1,130",26,75,"8,560",0,"19,197","1,276","3,893","10,672",0,98,"1,580","4,223",172,276,"41,387",0,"96,138","5,878","8,843","86,388",0,79,"41,847","81,934",180,"6,440","3,27,727","90,75,88,371","7,09,01,164","15,05,69,533","46,88,01,430",0,"51,97,693","8,29,12,108","23,30,08,460","81,33,648","1,20,56,328","1,93,91,68,735","50,66,92,124","3,17,20,640","9,81,38,557","52,00,13,830",0,"4,64,992","9,15,20,161","33,30,12,884","25,70,756","4,89,36,829","1,63,30,70,773","2,50,13,311","1,29,76,56,269","8,57,70,456","21,57,28,091","94,15,06,837","-3,87,877",0,"53,79,551","10,71,77,375","40,32,41,467",0,"4,45,19,907",0,0,0,0,"3,12,56,05,387",0,"5,25,62,166",0,"3,67,96,338","8,93,58,504","11,66,24,226","1,68,51,348","3,33,67,876","9,98,70,589",0,"2,83,134","6,72,54,894","19,95,76,215",0,"21,64,343","53,59,92,625","74,99,434","55,86,45,463",0,"1,22,24,306",0,0,0,0,"6,34,48,087","23,41,06,565",0,0,0,0,0,0,0,0,0,0,0,0,0
106141273,NORTHERN INYO HOSPITAL,2018R1,04-01-2017,03/31/2018,Open,Inyo,12,1203,District,Comparable,Teaching,760-873-5811,150 PIONEER LANE,BISHOP,93514,"KEVIN FLANIGAN, MD",25,25,12,559,27,103,138,0,0,43,210,11,19,"1,110",0,"2,009",89,250,370,0,0,117,515,57,47,"3,454",0,"25,018",572,"5,342","13,085",0,8,"5,125","22,969",650,"1,785","74,554","2,24,16,440","10,76,520","32,50,804","47,00,925",0,0,"18,96,004","81,49,357","6,77,019","4,17,008","4,25,84,077","3,97,55,160","14,79,081","76,27,120","1,37,37,670",0,"11,709","56,53,707","3,04,75,719","8,34,455","23,03,444","10,18,78,065","22,36,487","2,89,19,621","7,69,105","88,08,064","1,34,79,330","-42,37,398",0,"4,438","55,39,873","52,66,279",0,"15,86,305","1,186",0,0,"2,61,478","6,26,34,768",0,0,0,0,0,"3,32,51,978","17,86,495","57,74,522","54,92,001",0,"7,271","20,09,838","3,33,58,797","-76,017","2,22,489","8,18,27,374","4,71,643","7,81,80,968","1,13,12,944","-30,39,557",0,0,0,0,"13,76,323","7,76,85,621",0,0,0,0,0,0,0,0,0,0,0,0,0
106190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,2018R1,04-01-2017,03/31/2018,Open,Los Angeles,11,905,Non Profit Corp.,Comparable,,818-885-8500,18300 ROSCOE BOULEVARD,NORTHRIDGE,91325,SALIBA SALO,412,412,220,"4,490","2,154","1,708","2,602",0,0,485,"3,446",26,64,"14,975",0,"22,224","10,465","7,119","8,888",0,0,"1,805","14,949",136,304,"65,890",0,"20,738","8,631","11,671","30,678",12,0,"4,644","28,127",536,"4,841","1,09,878","56,31,39,503","25,29,81,945","17,64,37,064","21,91,18,882",0,0,"5,06,46,241","34,50,63,675","13,48,511","33,11,762","1,61,20,47,583","15,65,58,713","7,46,21,680","5,89,49,330","14,93,61,507","67,926",0,"1,38,46,148","16,05,38,744","24,72,533","2,46,97,156","64,11,13,737","3,55,32,684","62,70,00,791","27,11,02,074","16,05,05,415","33,11,80,615",0,"55,058",0,"4,94,68,349","34,38,94,401",0,"30,10,458",0,0,0,"99,46,815","1,83,16,96,660",0,0,0,0,0,"9,00,26,754","5,56,72,200","7,01,83,350","3,63,77,238","9,997",0,"1,35,39,054","15,40,99,344",0,"15,56,723","42,14,64,660","88,27,438","43,24,16,829",0,"21,22,081",0,0,0,0,"1,64,93,434","17,97,49,163",0,0,0,0,0,0,0,0,0,0,0,0,0
106214034,NOVATO COMMUNITY HOSPITAL,2018R1,04-01-2017,03/31/2018,Open,Marin,4,405,Non Profit Corp.,Comparable,,415-209-1300,180 ROWLAND WAY,NOVATO,94945,GRANT DAVIES,47,47,23,"1,151",108,78,187,0,2,26,277,18,7,"1,854",0,"3,937",372,331,646,0,14,77,789,28,13,"6,207",0,"5,394",504,888,"5,861",1,3,609,"6,402",600,537,"20,799","6,40,67,274","54,58,769","42,20,684","97,13,694",0,"1,24,483","17,08,763","1,52,25,532","6,16,059","3,03,481","10,14,38,739","5,42,49,238","63,77,931","39,44,027","2,22,02,669","1,500","11,434","44,71,656","4,50,98,133","23,16,754","20,03,439","14,06,76,781","11,13,459","9,65,41,308","97,40,233","66,65,536","2,75,19,514",0,"1,500","99,051","43,07,600","2,41,70,583",0,"29,32,813",0,0,0,"4,71,480","17,35,63,077",0,0,0,0,0,"2,17,75,204","20,96,467","14,99,175","43,94,531",0,"39,184","18,72,819","3,61,53,082",0,"7,21,981","6,85,52,443","44,13,432","8,97,31,584",0,"26,15,148",0,0,0,0,"22,64,061","3,48,05,084",0,0,0,0,0,0,0,0,0,0,0,0,0
106500967,OAK VALLEY DISTRICT HOSPITAL,2018R1,04-01-2017,03/31/2018,Open,Stanislaus,6,511,District,Comparable,Teaching,209-848-4102,350 SOUTH OAK STREET,OAKDALE,95361,JOHN J MCCORMICK,150,144,144,367,184,80,235,0,0,108,13,0,22,"1,009",0,"3,461","1,803","27,570","1,732",0,0,447,47,0,938,"35,998",0,"15,413","4,368","17,110","63,140",0,0,"16,170","1,167","2,479","7,364","1,27,211","1,31,25,259","62,99,481","1,64,20,435","80,75,189",0,0,"32,98,037","4,86,660",0,"13,19,346","4,90,24,407","2,20,62,057","1,09,32,004","1,20,89,533","6,46,16,545",0,0,"1,94,67,190","40,46,124","9,48,131","95,88,566","14,37,50,150","43,80,688","2,95,80,768","1,23,82,501","1,79,14,757","4,44,51,360",0,0,0,"75,86,127","36,81,718",0,"9,48,131",0,0,0,"49,70,852","12,58,96,902",0,0,0,"92,914","92,914","56,06,548","48,48,984","1,05,95,211","2,82,40,374",0,0,"1,51,79,100","9,43,980",0,"15,56,372","6,69,70,569","35,13,739","6,86,29,718",0,"22,82,414",0,0,0,0,"40,83,408","8,49,54,921",0,0,0,0,0,0,0,0,0,0,0,0,0
106198495,OCEAN VIEW - PHF,2018R1,04-01-2017,03/31/2018,Open,Los Angeles,11,933,Investor - Corp.,Psychiatric Health Facilities,,562-304-1740,"2600 REDONDO AVENUE, SUITE 500",LONG BEACH,90806,DALIA BOTROS,36,36,36,479,52,0,0,0,0,88,23,0,153,795,0,"4,544",311,0,0,0,0,581,163,0,"1,135","6,734",0,0,0,0,0,0,0,0,0,0,0,0,"67,14,100","1,61,040",0,0,0,0,"8,09,693","2,08,600",0,"16,10,027","95,03,460",0,0,0,0,0,0,0,0,0,0,0,"1,85,455","25,96,256","58,554",0,0,0,0,0,"3,67,768","66,115",0,0,0,0,0,"3,55,466","36,29,614",0,0,0,0,0,"39,79,950","89,515",0,0,0,0,"6,40,591","1,34,577",0,"10,29,213","58,73,846",0,"41,83,850",0,0,0,0,0,0,"66,747","4,46,003",0,0,0,0,0,0,0,0,0,0,0,0,0
106430837,O'CONNOR HOSPITAL,2018R1,04-01-2017,03/31/2018,Open,Santa Clara,7,431,Church,Comparable,,408-848-2000,2105 FOREST AVENUE,SAN JOSE,95128,BOB MINKIN,358,260,202,"2,369",845,"1,919","2,029",0,0,44,"2,263",0,190,"9,659",35,"13,476","3,635","8,119","11,835",0,0,155,"7,822",0,433,"45,475","8,350","30,087","6,677","12,868","37,110",0,0,"2,158","31,204",0,"3,210","1,23,314","34,68,11,882","11,35,19,059","11,64,20,391","18,31,30,571",0,0,"90,35,949","17,93,40,827",0,"59,48,493","95,42,07,172","13,96,14,693","5,21,73,297","3,96,81,434","12,22,56,194",0,0,"63,49,764","14,86,68,365",0,"89,44,624","51,76,88,371","92,61,665","40,70,94,715","14,08,59,987","11,71,91,253","25,04,80,946",0,0,0,"1,20,89,367","22,88,54,751",0,"20,38,327",0,0,0,"89,72,158","1,17,68,43,169",0,0,0,0,0,"7,88,50,202","2,30,86,046","3,88,43,065","5,15,03,856",0,0,"31,36,309","9,57,02,896",0,"39,30,000","29,50,52,374","32,18,491","32,98,56,116",0,"5,46,205",0,0,0,0,"52,15,000","2,91,42,315",0,0,0,0,0,0,0,0,0,0,0,0,0
106560501,OJAI VALLEY COMMUNITY HOSPITAL,2018R1,04-01-2017,03/31/2018,Open,Ventura,10,809,Non Profit Corp.,Comparable,Teaching,805-652-5011,1306 MARICOPA HIGHWAY,OJAI,93023,GARY WILDE,91,91,70,294,146,19,58,0,0,2,62,12,5,598,119,"3,481","1,778",779,"14,880",0,0,8,"3,545",18,17,"24,506","21,319","9,084","2,408","1,468","9,003",0,0,733,"10,722",476,"1,193","35,087","93,04,656","45,91,082","6,44,685","94,93,764",0,0,"34,654","21,90,116","1,22,321","1,19,479","2,65,00,757","92,03,490","29,10,320","10,87,143","65,90,308",0,0,"8,02,502","1,00,64,835","5,60,455","5,84,087","3,18,03,140","6,10,390","87,16,897","55,22,575","7,52,634","71,83,999","-25,619",0,0,"4,46,609","61,96,046",0,"6,82,777",0,0,0,"3,58,330","3,04,44,638",0,"4,29,875",0,0,"4,29,875","95,88,603","19,28,583","9,71,452","92,00,144",0,0,"3,70,193","57,18,552",0,"5,11,607","2,82,89,134","-18,821","3,08,70,854",0,"17,48,991",0,0,0,0,"64,99,853","1,69,64,325",0,0,0,0,0,0,0,0,0,0,0,0,0
106190534,OLYMPIA MEDICAL CENTER,2018R1,04-01-2017,03/31/2018,Open,Los Angeles,11,925,Investor - Corp.,Comparable,,310-657-5900,5900 WEST OLYMPIC BOULEVARD,LOS ANGELES,90036,MATTHEW WILLIAMS,204,204,78,"2,498",401,527,735,0,0,356,240,0,302,"5,059",0,"12,822","1,815","2,501","4,157",0,0,"1,491","1,190",0,714,"24,690",0,"9,838","2,670","1,635","8,445",0,0,"5,645","2,990",0,"3,887","35,110","20,27,48,861","3,24,94,561","3,53,32,710","7,58,10,569",0,0,"3,55,04,021","2,80,04,174",0,"2,57,08,647","43,56,03,543","5,44,64,955","1,47,62,122","90,51,635","4,67,62,535",0,0,"3,14,03,345","1,65,33,783",0,"2,15,38,398","19,45,16,773","3,63,23,215","22,03,41,347","3,46,21,369","3,43,69,282","10,62,99,054",0,0,0,"5,38,33,293","3,24,52,149",0,0,0,0,0,"3,09,04,727","54,91,44,436",0,0,0,0,0,"2,11,90,995","93,82,224","65,37,898","84,09,690",0,0,"91,74,091","57,72,797",0,"2,05,08,185","8,09,75,880","9,82,440","7,73,61,942",0,0,0,0,0,0,"30,16,884","4,74,59,671",0,0,0,0,0,0,0,0,0,0,0,0,0
106300225,ORANGE COAST MEMORIAL MEDICAL CENTER,2018R1,04-01-2017,03/31/2018,Open,Orange,13,1014,Non Profit Corp.,Comparable,,714-962-4677,9920 TALBERT AVENUE,FOUNTAIN VALLEY,92708,MARCIA MANKER,218,218,132,"2,536","2,937",194,"1,409",0,0,94,"3,970",37,158,"11,335",0,"11,078","10,857",852,"4,659",0,0,350,"11,510",108,507,"39,921",0,"14,099","20,265","1,523","15,753",0,0,869,"45,724",610,"2,940","1,01,783","19,09,09,303","21,14,13,251","1,27,56,113","8,34,90,824",0,0,"49,36,042","21,10,84,490","13,01,656","61,50,811","72,20,42,490","8,31,47,165","10,04,42,700","41,45,298","4,34,15,438",0,0,"36,56,821","18,18,20,589","21,20,714","52,14,657","42,39,63,382","68,55,031","22,80,05,286","27,64,42,429","1,13,19,279","10,96,10,513",0,0,0,"65,43,265","24,13,65,510",0,"44,75,497",0,0,0,"45,38,040","88,91,54,850","4,05,07,063",0,0,0,"4,05,07,063","4,55,47,397","7,53,84,077","55,82,130","1,71,03,746",0,0,"20,33,103","14,97,73,080","1,34,574","17,99,978","29,73,58,085","18,11,689","28,54,82,087",0,"-4,03,238",0,0,0,0,"1,91,58,253","13,29,89,253",0,0,0,0,0,0,0,0,0,0,0,0,0
106301566,ORANGE COUNTY GLOBAL MEDICAL CENTER,2018R1,04-01-2017,03/31/2018,Open,Orange,13,1015,Investor - Corp.,Comparable,,714-835-3555,1001 NORTH TUSTIN AVENUE,SANTA ANA,92705,SUZANNE RICHARDS,228,228,228,"1,326","1,042","1,805","2,417",0,0,0,"1,671",0,340,"8,601",0,"7,221","5,214","7,933","10,758",0,0,0,"8,050",0,"1,135","40,311",0,"2,880","3,331","7,603","15,303",0,0,0,"8,454",0,"3,026","40,597","11,88,42,324","9,18,55,993","11,42,16,453","16,67,49,681",0,0,0,"15,83,25,507",0,"1,33,45,090","66,33,35,048","2,20,35,599","3,23,25,052","3,63,93,712","8,36,29,933",0,0,0,"6,84,01,017",0,"1,51,26,432","25,79,11,745","3,32,95,914","11,64,09,108","10,01,86,676","13,29,32,276","21,35,13,273","-66,52,948",0,0,0,"11,88,16,113",0,0,0,0,0,"1,15,24,076","72,00,24,488",0,0,0,0,0,"2,44,68,815","2,39,94,368","2,36,99,712","3,34,00,373",0,0,0,"10,79,10,410",0,"-1,22,51,373","20,12,22,305","7,53,692","17,22,67,095","46,72,702",0,0,0,0,0,"35,24,775","88,61,366",0,0,0,0,0,0,0,0,0,0,0,0,0
106040802,ORCHARD HOSPITAL,2018R1,04-01-2017,03/31/2018,Open,Butte,1,221,Non Profit Corp.,Comparable,Teaching,530-846-5671,240 SPRUCE STREET,GRIDLEY,95948,WADE STURGEON,45,45,34,192,0,219,0,0,0,55,0,0,20,486,13,"4,275",0,"4,853",0,0,0,"1,225",0,0,445,"10,798","7,784","25,274",0,"28,647",0,0,0,"7,219",0,0,"2,626","63,766","49,89,769",0,"56,67,288",0,0,0,"14,11,521",0,0,"5,24,257","1,25,92,835","1,77,56,850",0,"2,01,58,406",0,0,0,"50,84,641",0,0,"18,46,616","4,48,46,513","14,18,970","1,30,16,754",0,"1,64,37,586",0,"-3,00,316",0,0,"37,26,595",0,0,"20,669",0,0,0,0,"3,43,20,258",0,0,0,0,0,"97,29,865",0,"96,88,424",0,0,0,"27,69,567",0,0,"9,31,234","2,31,19,090","5,40,306","2,45,92,711","36,37,928","1,72,447",0,0,0,0,"2,81,036","26,69,219",0,0,0,0,0,0,0,0,0,0,0,0,0
106040937,OROVILLE HOSPITAL,2018R1,04-01-2017,03/31/2018,Open,Butte,1,221,Non Profit Corp.,Comparable,,530-532-8500,2767 OLIVE HIGHWAY,OROVILLE,95966,ROBERT WENTZ,133,133,133,"6,031",166,924,"4,426",0,4,971,238,9,239,"13,008",0,"23,554",602,"3,088","13,988",0,33,"2,661",636,29,643,"45,234",0,"2,34,298","6,810","19,549","1,95,407",0,163,"28,983","82,458","3,120","11,577","5,82,365","22,66,88,050","56,55,135","2,87,55,860","13,79,52,237",0,"5,45,061","2,93,99,427","82,71,544","2,88,579","45,37,515","44,20,93,408","16,05,02,319","52,65,949","1,16,42,309","13,07,54,140",0,"2,60,670","5,71,64,034","1,92,94,530","21,36,528","1,21,61,902","39,91,82,381","90,33,089","27,22,01,026","73,91,373","-96,61,328","19,74,01,571","-29,33,127",0,"6,48,446","5,91,31,267","1,50,38,205",0,"24,28,619","-1,75,230",0,0,"82,69,452","55,87,73,363",0,0,0,0,0,"11,49,89,343","35,29,711","5,29,92,624","7,13,04,806",0,"1,57,285","2,74,32,194","70,32,609","1,71,716","48,92,138","28,25,02,426","53,53,590","26,96,65,552","4,35,26,217","6,25,516",0,0,0,0,"1,15,00,060","4,09,60,018",0,0,0,0,0,0,0,0,0,0,"1,34,24,606","4,23,00,103","1,46,653"
